Start_local;End_local;Ozone
08/05/2017 13:30;08/05/2017 14:00;108
08/05/2017 14:00;08/05/2017 14:30;110
08/05/2017 14:30;08/05/2017 15:00;120
08/05/2017 15:00;08/05/2017 15:30;118
08/05/2017 15:30;08/05/2017 16:00;104
08/05/2017 16:00;08/05/2017 16:30;98
08/05/2017 16:30;08/05/2017 17:00;93
08/05/2017 17:00;08/05/2017 17:30;97
08/05/2017 17:30;08/05/2017 18:00;100
08/05/2017 18:00;08/05/2017 18:30;97
08/05/2017 18:30;08/05/2017 19:00;98
08/05/2017 19:00;08/05/2017 19:30;91
08/05/2017 19:30;08/05/2017 20:00;93
08/05/2017 20:00;08/05/2017 20:30;86
08/05/2017 20:30;08/05/2017 21:00;80
08/05/2017 21:00;08/05/2017 21:30;76
08/05/2017 21:30;08/05/2017 22:00;70
08/05/2017 22:00;08/05/2017 22:30;60
08/05/2017 22:30;08/05/2017 23:00;57
08/05/2017 23:00;08/05/2017 23:30;60
08/05/2017 23:30;09/05/2017 0:00;62
09/05/2017 0:00;09/05/2017 0:30;60
09/05/2017 0:30;09/05/2017 1:00;59
09/05/2017 1:00;09/05/2017 1:30;59
09/05/2017 1:30;09/05/2017 2:00;57
09/05/2017 2:00;09/05/2017 2:30;59
09/05/2017 2:30;09/05/2017 3:00;52
09/05/2017 3:00;09/05/2017 3:30;60
09/05/2017 3:30;09/05/2017 4:00;54
09/05/2017 4:00;09/05/2017 4:30;55
09/05/2017 4:30;09/05/2017 5:00;50
09/05/2017 5:00;09/05/2017 5:30;49
09/05/2017 5:30;09/05/2017 6:00;51
09/05/2017 6:00;09/05/2017 6:30;35
09/05/2017 6:30;09/05/2017 7:00;27
09/05/2017 7:00;09/05/2017 7:30;34
09/05/2017 7:30;09/05/2017 8:00;53
09/05/2017 8:00;09/05/2017 8:30;33
09/05/2017 8:30;09/05/2017 9:00;41
09/05/2017 9:00;09/05/2017 9:30;48
09/05/2017 9:30;09/05/2017 10:00;59
09/05/2017 10:00;09/05/2017 10:30;88
09/05/2017 10:30;09/05/2017 11:00;106
09/05/2017 11:00;09/05/2017 11:30;109
09/05/2017 11:30;09/05/2017 12:00;111
09/05/2017 12:00;09/05/2017 12:30;116
09/05/2017 12:30;09/05/2017 13:00;114
09/05/2017 13:00;09/05/2017 13:30;114
09/05/2017 13:30;09/05/2017 14:00;116
09/05/2017 14:00;09/05/2017 14:30;117
09/05/2017 14:30;09/05/2017 15:00;111
09/05/2017 15:00;09/05/2017 15:30;106
09/05/2017 15:30;09/05/2017 16:00;102
09/05/2017 16:00;09/05/2017 16:30;101
09/05/2017 16:30;09/05/2017 17:00;116
09/05/2017 17:00;09/05/2017 17:30;110
09/05/2017 17:30;09/05/2017 18:00;107
09/05/2017 18:00;09/05/2017 18:30;105
09/05/2017 18:30;09/05/2017 19:00;100
09/05/2017 19:00;09/05/2017 19:30;97
09/05/2017 19:30;09/05/2017 20:00;96
09/05/2017 20:00;09/05/2017 20:30;90
09/05/2017 20:30;09/05/2017 21:00;81
09/05/2017 21:00;09/05/2017 21:30;78
09/05/2017 21:30;09/05/2017 22:00;77
09/05/2017 22:00;09/05/2017 22:30;76
09/05/2017 22:30;09/05/2017 23:00;67
09/05/2017 23:00;09/05/2017 23:30;64
09/05/2017 23:30;10/05/2017 0:00;63
10/05/2017 0:00;10/05/2017 0:30;64
10/05/2017 0:30;10/05/2017 1:00;66
10/05/2017 1:00;10/05/2017 1:30;57
10/05/2017 1:30;10/05/2017 2:00;75
10/05/2017 2:00;10/05/2017 2:30;68
10/05/2017 2:30;10/05/2017 3:00;52
10/05/2017 3:00;10/05/2017 3:30;57
10/05/2017 3:30;10/05/2017 4:00;52
10/05/2017 4:00;10/05/2017 4:30;56
10/05/2017 4:30;10/05/2017 5:00;68
10/05/2017 5:00;10/05/2017 5:30;77
10/05/2017 5:30;10/05/2017 6:00;70
10/05/2017 6:00;10/05/2017 6:30;64
10/05/2017 6:30;10/05/2017 7:00;41
10/05/2017 7:00;10/05/2017 7:30;41
10/05/2017 7:30;10/05/2017 8:00;38
10/05/2017 8:00;10/05/2017 8:30;39
10/05/2017 8:30;10/05/2017 9:00;45
