Start_local;End_local;Ozone
04/07/2018 11:30;04/07/2018 12:00;84
04/07/2018 12:00;04/07/2018 12:30;91
04/07/2018 12:30;04/07/2018 13:00;95
04/07/2018 13:00;04/07/2018 13:30;102
04/07/2018 13:30;04/07/2018 14:00;104
04/07/2018 14:00;04/07/2018 14:30;103
04/07/2018 14:30;04/07/2018 15:00;105
04/07/2018 15:00;04/07/2018 15:30;106
04/07/2018 15:30;04/07/2018 16:00;108
04/07/2018 16:00;04/07/2018 16:30;108
04/07/2018 16:30;04/07/2018 17:00;106
04/07/2018 17:00;04/07/2018 17:30;95
04/07/2018 17:30;04/07/2018 18:00;100
04/07/2018 18:00;04/07/2018 18:30;90
04/07/2018 18:30;04/07/2018 19:00;81
04/07/2018 19:00;04/07/2018 19:30;75
04/07/2018 19:30;04/07/2018 20:00;73
04/07/2018 20:00;04/07/2018 20:30;60
04/07/2018 20:30;04/07/2018 21:00;54
04/07/2018 21:00;04/07/2018 21:30;44
04/07/2018 21:30;04/07/2018 22:00;44
04/07/2018 22:00;04/07/2018 22:30;46
04/07/2018 22:30;04/07/2018 23:00;47
04/07/2018 23:00;04/07/2018 23:30;36
04/07/2018 23:30;05/07/2018 0:00;31
05/07/2018 0:00;05/07/2018 0:30;30
05/07/2018 0:30;05/07/2018 1:00;28
05/07/2018 1:00;05/07/2018 1:30;27
05/07/2018 1:30;05/07/2018 2:00;24
05/07/2018 2:00;05/07/2018 2:30;25
05/07/2018 2:30;05/07/2018 3:00;20
05/07/2018 3:00;05/07/2018 3:30;24
05/07/2018 3:30;05/07/2018 4:00;25
05/07/2018 4:00;05/07/2018 4:30;18
05/07/2018 4:30;05/07/2018 5:00;18
05/07/2018 5:00;05/07/2018 5:30;20
05/07/2018 5:30;05/07/2018 6:00;18
05/07/2018 6:00;05/07/2018 6:30;16
05/07/2018 6:30;05/07/2018 7:00;19
05/07/2018 7:00;05/07/2018 7:30;30
05/07/2018 7:30;05/07/2018 8:00;42
05/07/2018 8:00;05/07/2018 8:30;44
05/07/2018 8:30;05/07/2018 9:00;51
05/07/2018 9:00;05/07/2018 9:30;55
05/07/2018 9:30;05/07/2018 10:00;63
05/07/2018 10:00;05/07/2018 10:30;71
05/07/2018 10:30;05/07/2018 11:00;72
05/07/2018 11:00;05/07/2018 11:30;80
05/07/2018 11:30;05/07/2018 12:00;75
05/07/2018 12:00;05/07/2018 12:30;78
05/07/2018 12:30;05/07/2018 13:00;73
05/07/2018 13:00;05/07/2018 13:30;79
05/07/2018 13:30;05/07/2018 14:00;90
05/07/2018 14:00;05/07/2018 14:30;87
05/07/2018 14:30;05/07/2018 15:00;85
05/07/2018 15:00;05/07/2018 15:30;82
05/07/2018 15:30;05/07/2018 16:00;80
05/07/2018 16:00;05/07/2018 16:30;71
05/07/2018 16:30;05/07/2018 17:00;68
05/07/2018 17:00;05/07/2018 17:30;67
05/07/2018 17:30;05/07/2018 18:00;63
05/07/2018 18:00;05/07/2018 18:30;60
05/07/2018 18:30;05/07/2018 19:00;60
05/07/2018 19:00;05/07/2018 19:30;56
05/07/2018 19:30;05/07/2018 20:00;51
05/07/2018 20:00;05/07/2018 20:30;56
05/07/2018 20:30;05/07/2018 21:00;52
05/07/2018 21:00;05/07/2018 21:30;55
05/07/2018 21:30;05/07/2018 22:00;53
05/07/2018 22:00;05/07/2018 22:30;51
05/07/2018 22:30;05/07/2018 23:00;47
05/07/2018 23:00;05/07/2018 23:30;42
05/07/2018 23:30;06/07/2018 0:00;42
06/07/2018 0:00;06/07/2018 0:30;37
06/07/2018 0:30;06/07/2018 1:00;35
06/07/2018 1:00;06/07/2018 1:30;35
06/07/2018 1:30;06/07/2018 2:00;33
06/07/2018 2:00;06/07/2018 2:30;31
06/07/2018 2:30;06/07/2018 3:00;27
06/07/2018 3:00;06/07/2018 3:30;28
06/07/2018 3:30;06/07/2018 4:00;29
06/07/2018 4:00;06/07/2018 4:30;27
06/07/2018 4:30;06/07/2018 5:00;26
06/07/2018 5:00;06/07/2018 5:30;26
06/07/2018 5:30;06/07/2018 6:00;24
06/07/2018 6:00;06/07/2018 6:30;19
06/07/2018 6:30;06/07/2018 7:00;21
06/07/2018 7:00;06/07/2018 7:30;24
06/07/2018 7:30;06/07/2018 8:00;31
06/07/2018 8:00;06/07/2018 8:30;43
06/07/2018 8:30;06/07/2018 9:00;54
06/07/2018 9:00;06/07/2018 9:30;67
06/07/2018 9:30;06/07/2018 10:00;64
06/07/2018 10:00;06/07/2018 10:30;68
06/07/2018 10:30;06/07/2018 11:00;70
06/07/2018 11:00;06/07/2018 11:30;73
06/07/2018 11:30;06/07/2018 12:00;76
06/07/2018 12:00;06/07/2018 12:30;73
06/07/2018 12:30;06/07/2018 13:00;80
06/07/2018 13:00;06/07/2018 13:30;82
06/07/2018 13:30;06/07/2018 14:00;82
06/07/2018 14:00;06/07/2018 14:30;79
06/07/2018 14:30;06/07/2018 15:00;78
06/07/2018 15:00;06/07/2018 15:30;82
06/07/2018 15:30;06/07/2018 16:00;80
06/07/2018 16:00;06/07/2018 16:30;75
06/07/2018 16:30;06/07/2018 17:00;72
06/07/2018 17:00;06/07/2018 17:30;69
06/07/2018 17:30;06/07/2018 18:00;68
06/07/2018 18:00;06/07/2018 18:30;64
06/07/2018 18:30;06/07/2018 19:00;63
06/07/2018 19:00;06/07/2018 19:30;61
06/07/2018 19:30;06/07/2018 20:00;60
06/07/2018 20:00;06/07/2018 20:30;55
06/07/2018 20:30;06/07/2018 21:00;51
06/07/2018 21:00;06/07/2018 21:30;48
06/07/2018 21:30;06/07/2018 22:00;45
06/07/2018 22:00;06/07/2018 22:30;44
06/07/2018 22:30;06/07/2018 23:00;38
06/07/2018 23:00;06/07/2018 23:30;38
06/07/2018 23:30;07/07/2018 0:00;32
07/07/2018 0:00;07/07/2018 0:30;31
07/07/2018 0:30;07/07/2018 1:00;30
07/07/2018 1:00;07/07/2018 1:30;30
07/07/2018 1:30;07/07/2018 2:00;26
07/07/2018 2:00;07/07/2018 2:30;24
07/07/2018 2:30;07/07/2018 3:00;23
07/07/2018 3:00;07/07/2018 3:30;23
07/07/2018 3:30;07/07/2018 4:00;23
07/07/2018 4:00;07/07/2018 4:30;19
07/07/2018 4:30;07/07/2018 5:00;21
07/07/2018 5:00;07/07/2018 5:30;18
07/07/2018 5:30;07/07/2018 6:00;17
07/07/2018 6:00;07/07/2018 6:30;17
07/07/2018 6:30;07/07/2018 7:00;17
07/07/2018 7:00;07/07/2018 7:30;18
07/07/2018 7:30;07/07/2018 8:00;24
07/07/2018 8:00;07/07/2018 8:30;41
07/07/2018 8:30;07/07/2018 9:00;48
07/07/2018 9:00;07/07/2018 9:30;55
07/07/2018 9:30;07/07/2018 10:00;57
07/07/2018 10:00;07/07/2018 10:30;63
07/07/2018 10:30;07/07/2018 11:00;70
07/07/2018 11:00;07/07/2018 11:30;78
07/07/2018 11:30;07/07/2018 12:00;77
07/07/2018 12:00;07/07/2018 12:30;78
07/07/2018 12:30;07/07/2018 13:00;83
07/07/2018 13:00;07/07/2018 13:30;86
07/07/2018 13:30;07/07/2018 14:00;94
07/07/2018 14:00;07/07/2018 14:30;91
